0020171229KPSTFS                                
05CAD-3M-BS-D     CAD2017123120180828 0.98883950
05CAD-3M-BS-D     CAD2017123120180829 0.98878395
05CAD-3M-BS-D     CAD2017123120180830 0.98872834
05CAD-3M-BS-D     CAD2017123120180831 0.98867267
05CAD-3M-BS-D     CAD2017123120180901 0.98861695
05CAD-3M-BS-D     CAD2017123120180902 0.98856118
05CAD-3M-BS-D     CAD2017123120180903 0.98850536
05CAD-3M-BS-D     CAD2017123120180904 0.98844949
05CAD-3M-BS-D     CAD2017123120180905 0.98839358
05CAD-3M-BS-D     CAD2017123120180906 0.98833763
05CAD-3M-BS-D     CAD2017123120180907 0.98828163
05CAD-3M-BS-D     CAD2017123120180908 0.98822560
05CAD-3M-BS-D     CAD2017123120180909 0.98816953
05CAD-3M-BS-D     CAD2017123120180910 0.98811343
05CAD-3M-BS-D     CAD2017123120180911 0.98805730
05CAD-3M-BS-D     CAD2017123120180912 0.98800113
05CAD-3M-BS-D     CAD2017123120180913 0.98794495
05CAD-3M-BS-D     CAD2017123120180914 0.98788874
05CAD-3M-BS-D     CAD2017123120180915 0.98783251
05CAD-3M-BS-D     CAD2017123120180916 0.98777626
05CAD-3M-BS-D     CAD2017123120180917 0.98771999
05CAD-3M-BS-D     CAD2017123120180918 0.98766372
05CAD-3M-BS-D     CAD2017123120180919 0.98760743
05CAD-3M-BS-D     CAD2017123120180920 0.98755113
05CAD-3M-BS-D     CAD2017123120180921 0.98749483
05CAD-3M-BS-D     CAD2017123120180922 0.98743852
05CAD-3M-BS-D     CAD2017123120180923 0.98738220
05CAD-3M-BS-D     CAD2017123120180924 0.98732587
05CAD-3M-BS-D     CAD2017123120180925 0.98726954
05CAD-3M-BS-D     CAD2017123120180926 0.98721320
05CAD-3M-BS-D     CAD2017123120180927 0.98715685
05CAD-3M-BS-D     CAD2017123120180928 0.98710049
05CAD-3M-BS-D     CAD2017123120180929 0.98704413
05CAD-3M-BS-D     CAD2017123120180930 0.98698776
05CAD-3M-BS-D     CAD2017123120181001 0.98693138
05CAD-3M-BS-D     CAD2017123120181002 0.98687499
05CAD-3M-BS-D     CAD2017123120181003 0.98681860
05CAD-3M-BS-D     CAD2017123120181004 0.98676220
05CAD-3M-BS-D     CAD2017123120181005 0.98670579
05CAD-3M-BS-D     CAD2017123120181006 0.98664937
05CAD-3M-BS-D     CAD2017123120181007 0.98659295
05CAD-3M-BS-D     CAD2017123120181008 0.98653651
05CAD-3M-BS-D     CAD2017123120181009 0.98648007
05CAD-3M-BS-D     CAD2017123120181010 0.98642362
05CAD-3M-BS-D     CAD2017123120181011 0.98636716
05CAD-3M-BS-D     CAD2017123120181012 0.98631070
05CAD-3M-BS-D     CAD2017123120181013 0.98625422
05CAD-3M-BS-D     CAD2017123120181014 0.98619774
05CAD-3M-BS-D     CAD2017123120181015 0.98614124
05CAD-3M-BS-D     CAD2017123120181016 0.98608474
05CAD-3M-BS-D     CAD2017123120181017 0.98602823
05CAD-3M-BS-D     CAD2017123120181018 0.98597171
05CAD-3M-BS-D     CAD2017123120181019 0.98591517
05CAD-3M-BS-D     CAD2017123120181020 0.98585863
05CAD-3M-BS-D     CAD2017123120181021 0.98580208
05CAD-3M-BS-D     CAD2017123120181022 0.98574552
05CAD-3M-BS-D     CAD2017123120181023 0.98568894
05CAD-3M-BS-D     CAD2017123120181024 0.98563236
05CAD-3M-BS-D     CAD2017123120181025 0.98557576
05CAD-3M-BS-D     CAD2017123120181026 0.98551916
05CAD-3M-BS-D     CAD2017123120181027 0.98546254
05CAD-3M-BS-D     CAD2017123120181028 0.98540590
05CAD-3M-BS-D     CAD2017123120181029 0.98534926
05CAD-3M-BS-D     CAD2017123120181030 0.98529260
05CAD-3M-BS-D     CAD2017123120181031 0.98523593
05CAD-3M-BS-D     CAD2017123120181101 0.98517925
05CAD-3M-BS-D     CAD2017123120181102 0.98512256
05CAD-3M-BS-D     CAD2017123120181103 0.98506584
05CAD-3M-BS-D     CAD2017123120181104 0.98500912
05CAD-3M-BS-D     CAD2017123120181105 0.98495238
05CAD-3M-BS-D     CAD2017123120181106 0.98489562
05CAD-3M-BS-D     CAD2017123120181107 0.98483885
05CAD-3M-BS-D     CAD2017123120181108 0.98478207
05CAD-3M-BS-D     CAD2017123120181109 0.98472526
05CAD-3M-BS-D     CAD2017123120181110 0.98466844
05CAD-3M-BS-D     CAD2017123120181111 0.98461160
05CAD-3M-BS-D     CAD2017123120181112 0.98455475
05CAD-3M-BS-D     CAD2017123120181113 0.98449788
05CAD-3M-BS-D     CAD2017123120181114 0.98444098
05CAD-3M-BS-D     CAD2017123120181115 0.98438407
