HF_DATA2018010220171231
DR_DATA20171231TFS:CL7IS00668                                                                  01423TO-ISB01    HK00101423TFS01HK001CBCLS  CNY80110010              1                                        17800000.00           21373350.00                  0.00                  0.00                  0.00                  0.00              11493.17              13800.43              11493.18              13800.43
DR_DATA20171231TFS:SL6BG00929                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          300000.00             300000.00                  0.00                  0.00                  0.00                  0.00                793.44                793.44                793.44                793.44
DR_DATA20171231TFS:SL6BG00942                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          100000.00             100000.00                  0.00                  0.00                  0.00                  0.00                289.56                289.56                289.56                289.56
DR_DATA20171231TFS:CL1BG03134                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          100000.00             100000.00                  0.00                  0.00                  0.00                  0.00                497.65                497.65                497.65                497.65
DR_DATA20171231TFS:CL1BG02581                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                           15800.00              15800.00                  0.00                  0.00                  0.00                  0.00                 65.30                 65.30                 65.30                 65.30
DR_DATA20171231TFS:CL4BG03790                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                         7671517.00            7671517.00                  0.00                  0.00                  0.00                  0.00               2590.65               2590.65               2590.65               2590.65
DR_DATA20171231TFS:CL4BG03847                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                         3279569.70            3279569.70                  0.00                  0.00                  0.00                  0.00               3204.01               3204.01               3204.01               3204.01
DR_DATA20171231TFS:CL4BG03913                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          315000.00             315000.00                  0.00                  0.00                  0.00                  0.00                  0.00                  0.00                  0.00                  0.00
DR_DATA20171231TFS:CL5BG04176                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                         1005650.00            1005650.00                  0.00                  0.00                  0.00                  0.00               2827.73               2827.73               2827.73               2827.73
DR_DATA20171231TFS:CL6BG04303                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          739953.00             739953.00                  0.00                  0.00                  0.00                  0.00               7613.99               7613.99               7613.99               7613.99
DR_DATA20171231TFS:CL7BG04383                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  USD80510010              1                                            3400.00              26563.69                  0.00                  0.00                  0.00                  0.00                 10.17                 79.49                 10.17                 79.49
DR_DATA20171231TFS:CL7BG04384                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                           64643.14              64643.14                  0.00                  0.00                  0.00                  0.00                 71.67                 71.67                 71.67                 71.67
DR_DATA20171231TFS:CL7LC45714                                                                  01423TO-ILC01    HK00101423TFS01HK001CBCLS  USD80110010              1                                          263588.10            2059374.29                  0.00                  0.00                  0.00                  0.00                149.67               1169.36                149.67               1169.36
DR_DATA20171231TFS:CL1BG02538                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                           83900.00              83900.00                  0.00                  0.00                  0.00                  0.00                143.46                143.46                143.46                143.46
DR_DATA20171231TFS:CL1BG02852                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                         1360000.00            1360000.00                  0.00                  0.00                  0.00                  0.00               2696.95               2696.95               2696.95               2696.95
DR_DATA20171231TFS:CL1BG03086                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                         2500000.00            2500000.00                  0.00                  0.00                  0.00                  0.00               5836.57               5836.57               5836.57               5836.57
DR_DATA20171231TFS:CL7FI46212                                                                  01423TF-LNL01    HK00101423TFS02HK001CBCLS  HKD15001010LA403LA02     1                                          207009.07             207009.07                 90.46                 90.46                  0.21                  0.21                491.77                491.77                491.98                491.98
DR_DATA20171231TFS:CU7BG01562                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          229000.00             229000.00                  0.00                  0.00                  0.00                  0.00                167.14                167.14                167.14                167.14
DR_DATA20171231TFS:CU7BG01563                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          412000.00             412000.00                  0.00                  0.00                  0.00                  0.00                300.70                300.70                300.70                300.70
DR_DATA20171231TFS:CU7BG01565                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          510000.00             510000.00                  0.00                  0.00                  0.00                  0.00                372.23                372.23                372.23                372.23
